venue_name,date,time
Comerica Park,2020-09-09,17:10:00
Comerica Park,2020-09-15,23:10:00
Comerica Park,2020-09-16,23:10:00
Comerica Park,2020-09-17,23:10:00
Comerica Park,2020-09-18,23:10:00
Comerica Park,2020-09-19,22:10:00
Comerica Park,2020-09-20,17:10:00
Comerica Park,2021-04-01,17:10:00
Comerica Park,2021-04-03,17:10:00
Comerica Park,2021-04-04,17:10:00
Comerica Park,2021-04-05,17:10:00
Comerica Park,2021-04-06,17:10:00
Comerica Park,2021-04-07,17:10:00
Comerica Park,2021-04-20,22:40:00
Comerica Park,2021-04-21,18:10:00
Comerica Park,2021-04-21,22:40:00
Comerica Park,2021-04-22,17:10:00
Comerica Park,2021-04-23,23:10:00
Comerica Park,2021-04-24,17:10:00
Comerica Park,2021-04-25,17:10:00
Comerica Park,2021-04-26,17:10:00
Comerica Park,2021-05-07,23:10:00
Comerica Park,2021-05-08,20:10:00
Comerica Park,2021-05-09,17:10:00
Comerica Park,2021-05-11,23:10:00
Comerica Park,2021-05-12,23:10:00
Comerica Park,2021-05-13,17:10:00
Comerica Park,2021-05-14,23:10:00
Comerica Park,2021-05-15,20:10:00
Comerica Park,2021-05-16,17:10:00
Comerica Park,2021-05-24,23:10:00
Comerica Park,2021-05-25,23:10:00
Comerica Park,2021-05-26,23:10:00
Comerica Park,2021-05-27,17:10:00
Comerica Park,2021-05-28,23:10:00
Comerica Park,2021-05-29,20:10:00
Comerica Park,2021-05-30,17:10:00
Comerica Park,2021-06-08,23:10:00
Comerica Park,2021-06-09,23:10:00
Comerica Park,2021-06-10,17:10:00
Comerica Park,2021-06-11,23:10:00
Comerica Park,2021-06-12,20:10:00
Comerica Park,2021-06-13,17:10:00
Comerica Park,2021-06-22,23:10:00
Comerica Park,2021-06-23,17:10:00
Comerica Park,2021-06-24,23:10:00
Comerica Park,2021-06-25,23:10:00
Comerica Park,2021-06-26,17:10:00
Comerica Park,2021-06-26,22:10:00
Comerica Park,2021-06-27,17:10:00
Comerica Park,2021-07-02,23:10:00
Comerica Park,2021-07-03,20:10:00
Comerica Park,2021-07-04,17:10:00
Comerica Park,2021-07-16,18:10:00
Comerica Park,2021-07-16,23:10:00
Comerica Park,2021-07-17,17:10:00
