venue_name,date,time
Citizens Bank Park,2020-08-05,20:10:00
Citizens Bank Park,2020-08-06,22:05:00
Citizens Bank Park,2020-08-07,23:05:00
Citizens Bank Park,2020-08-08,22:05:00
Citizens Bank Park,2020-08-09,17:05:00
Citizens Bank Park,2020-08-09,17:10:00
Citizens Bank Park,2020-08-10,22:05:00
Citizens Bank Park,2020-08-11,23:05:00
Citizens Bank Park,2020-08-12,23:05:00
Citizens Bank Park,2020-08-13,20:05:00
Citizens Bank Park,2020-08-14,23:05:00
Citizens Bank Park,2020-08-15,22:05:00
Citizens Bank Park,2020-08-16,17:05:00
Citizens Bank Park,2020-08-28,23:05:00
Citizens Bank Park,2020-08-29,17:15:00
Citizens Bank Park,2020-08-30,23:08:00
Citizens Bank Park,2020-08-31,23:05:00
Citizens Bank Park,2020-09-01,23:05:00
Citizens Bank Park,2020-09-02,23:05:00
Citizens Bank Park,2020-09-03,20:05:00
Citizens Bank Park,2020-09-08,20:05:00
Citizens Bank Park,2020-09-08,20:10:00
Citizens Bank Park,2020-09-15,23:05:00
Citizens Bank Park,2020-09-16,23:05:00
Citizens Bank Park,2020-09-17,23:05:00
Citizens Bank Park,2020-09-18,20:05:00
Citizens Bank Park,2020-09-18,20:10:00
Citizens Bank Park,2020-09-19,22:05:00
Citizens Bank Park,2020-09-20,19:05:00
Citizens Bank Park,2021-04-01,19:05:00
Citizens Bank Park,2021-04-03,20:05:00
Citizens Bank Park,2021-04-04,17:05:00
Citizens Bank Park,2021-04-05,23:05:00
Citizens Bank Park,2021-04-06,23:05:00
Citizens Bank Park,2021-04-07,20:05:00
Citizens Bank Park,2021-04-16,23:05:00
Citizens Bank Park,2021-04-17,20:05:00
Citizens Bank Park,2021-04-18,17:05:00
Citizens Bank Park,2021-04-19,23:05:00
Citizens Bank Park,2021-04-20,23:05:00
Citizens Bank Park,2021-04-21,17:05:00
Citizens Bank Park,2021-04-30,23:05:00
Citizens Bank Park,2021-05-01,22:05:00
Citizens Bank Park,2021-05-02,23:08:00
Citizens Bank Park,2021-05-03,23:05:00
Citizens Bank Park,2021-05-04,23:05:00
Citizens Bank Park,2021-05-05,23:05:00
Citizens Bank Park,2021-05-06,17:05:00
Citizens Bank Park,2021-05-18,23:05:00
Citizens Bank Park,2021-05-19,23:05:00
Citizens Bank Park,2021-05-20,23:05:00
Citizens Bank Park,2021-05-21,23:05:00
Citizens Bank Park,2021-05-22,23:15:00
Citizens Bank Park,2021-05-23,17:05:00
Citizens Bank Park,2021-06-04,23:05:00
Citizens Bank Park,2021-06-05,20:05:00
Citizens Bank Park,2021-06-06,17:05:00
Citizens Bank Park,2021-06-08,23:05:00
Citizens Bank Park,2021-06-09,23:05:00
Citizens Bank Park,2021-06-10,17:05:00
Citizens Bank Park,2021-06-12,20:05:00
Citizens Bank Park,2021-06-13,17:05:00
Citizens Bank Park,2021-06-22,23:05:00
Citizens Bank Park,2021-06-23,17:05:00
Citizens Bank Park,2021-06-29,23:05:00
Citizens Bank Park,2021-06-30,23:05:00
Citizens Bank Park,2021-07-01,22:05:00
Citizens Bank Park,2021-07-02,22:05:00
Citizens Bank Park,2021-07-03,20:05:00
Citizens Bank Park,2021-07-04,17:05:00
Citizens Bank Park,2021-07-16,20:05:00
Citizens Bank Park,2021-07-16,20:10:00
Citizens Bank Park,2021-07-17,22:05:00
Citizens Bank Park,2021-07-18,17:05:00
Citizens Bank Park,2021-07-18,18:01:00
Citizens Bank Park,2021-07-22,23:05:00
Citizens Bank Park,2021-07-23,23:05:00
Citizens Bank Park,2021-07-24,22:05:00
Citizens Bank Park,2021-07-25,17:05:00
Citizens Bank Park,2021-07-26,23:05:00
Citizens Bank Park,2021-07-27,23:05:00
Citizens Bank Park,2021-07-28,23:05:00
Citizens Bank Park,2021-07-29,16:05:00
Citizens Bank Park,2021-07-29,16:10:00
Citizens Bank Park,2021-08-06,23:05:00
Citizens Bank Park,2021-08-07,20:15:00
Citizens Bank Park,2021-08-08,17:05:00
Citizens Bank Park,2021-08-10,23:05:00
Citizens Bank Park,2021-08-11,23:05:00
Citizens Bank Park,2021-08-12,17:05:00
Citizens Bank Park,2021-08-13,23:05:00
Citizens Bank Park,2021-08-14,20:05:00
Citizens Bank Park,2021-08-15,17:05:00
Citizens Bank Park,2021-08-24,23:05:00
Citizens Bank Park,2021-08-25,23:05:00
Citizens Bank Park,2021-08-26,23:05:00
Citizens Bank Park,2021-08-27,23:05:00
Citizens Bank Park,2021-08-28,22:05:00
Citizens Bank Park,2021-08-29,17:05:00
Citizens Bank Park,2021-09-09,23:05:00
Citizens Bank Park,2021-09-10,23:05:00
Citizens Bank Park,2021-09-11,22:05:00
Citizens Bank Park,2021-09-12,17:05:00
Citizens Bank Park,2021-09-14,23:05:00
Citizens Bank Park,2021-09-15,23:05:00
Citizens Bank Park,2021-09-16,22:05:00
Citizens Bank Park,2021-09-20,23:05:00
Citizens Bank Park,2021-09-21,23:05:00
Citizens Bank Park,2021-09-22,23:05:00
Citizens Bank Park,2021-09-23,23:05:00
Citizens Bank Park,2021-09-24,23:05:00
Citizens Bank Park,2021-09-25,20:05:00
Citizens Bank Park,2021-09-26,17:05:00
Citizens Bank Park,2022-04-08,19:05:00
Citizens Bank Park,2022-04-09,20:05:00
Citizens Bank Park,2022-04-10,17:05:00
Citizens Bank Park,2022-04-11,22:45:00
Citizens Bank Park,2022-04-12,22:45:00
Citizens Bank Park,2022-04-13,17:05:00
Citizens Bank Park,2022-04-22,23:05:00
Citizens Bank Park,2022-04-23,20:05:00
Citizens Bank Park,2022-04-24,23:08:00
