venue_name,date,time
Oriole Park at Camden Yards,2018-09-17,23:05:00
Oriole Park at Camden Yards,2018-09-18,23:05:00
Oriole Park at Camden Yards,2018-09-19,23:05:00
Oriole Park at Camden Yards,2018-09-27,23:05:00
Oriole Park at Camden Yards,2018-09-28,23:05:00
Oriole Park at Camden Yards,2018-09-29,20:05:00
Oriole Park at Camden Yards,2018-09-29,20:10:00
Oriole Park at Camden Yards,2018-09-30,19:05:00
Oriole Park at Camden Yards,2019-04-04,19:05:00
Oriole Park at Camden Yards,2019-04-06,23:05:00
Oriole Park at Camden Yards,2019-04-07,17:05:00
Oriole Park at Camden Yards,2019-04-08,23:05:00
Oriole Park at Camden Yards,2019-04-09,23:05:00
Oriole Park at Camden Yards,2019-04-10,23:05:00
Oriole Park at Camden Yards,2019-04-11,16:35:00
Oriole Park at Camden Yards,2019-04-19,23:05:00
Oriole Park at Camden Yards,2019-04-20,20:05:00
Oriole Park at Camden Yards,2019-04-20,20:10:00
Oriole Park at Camden Yards,2019-04-21,17:05:00
Oriole Park at Camden Yards,2019-04-22,23:05:00
Oriole Park at Camden Yards,2019-04-23,23:05:00
Oriole Park at Camden Yards,2019-04-24,23:05:00
Oriole Park at Camden Yards,2019-05-03,23:05:00
Oriole Park at Camden Yards,2019-05-04,23:05:00
Oriole Park at Camden Yards,2019-05-05,17:05:00
Oriole Park at Camden Yards,2019-05-06,23:05:00
Oriole Park at Camden Yards,2019-05-07,23:05:00
Oriole Park at Camden Yards,2019-05-08,23:05:00
Oriole Park at Camden Yards,2019-05-10,23:05:00
Oriole Park at Camden Yards,2019-05-11,20:05:00
Oriole Park at Camden Yards,2019-05-12,17:05:00
Oriole Park at Camden Yards,2019-05-20,23:05:00
Oriole Park at Camden Yards,2019-05-21,23:05:00
Oriole Park at Camden Yards,2019-05-22,23:05:00
Oriole Park at Camden Yards,2019-05-23,16:35:00
Oriole Park at Camden Yards,2019-05-27,17:05:00
Oriole Park at Camden Yards,2019-05-28,23:05:00
Oriole Park at Camden Yards,2019-05-29,23:05:00
Oriole Park at Camden Yards,2019-05-31,23:05:00
Oriole Park at Camden Yards,2019-06-01,20:05:00
Oriole Park at Camden Yards,2019-06-02,17:05:00
Oriole Park at Camden Yards,2019-06-11,23:05:00
Oriole Park at Camden Yards,2019-06-12,23:05:00
Oriole Park at Camden Yards,2019-06-13,23:05:00
Oriole Park at Camden Yards,2019-06-14,23:05:00
Oriole Park at Camden Yards,2019-06-15,20:05:00
Oriole Park at Camden Yards,2019-06-16,17:05:00
Oriole Park at Camden Yards,2019-06-25,23:05:00
Oriole Park at Camden Yards,2019-06-26,19:05:00
Oriole Park at Camden Yards,2019-06-28,23:05:00
Oriole Park at Camden Yards,2019-06-29,20:05:00
Oriole Park at Camden Yards,2019-06-30,17:05:00
Oriole Park at Camden Yards,2019-07-12,23:05:00
Oriole Park at Camden Yards,2019-07-13,17:05:00
Oriole Park at Camden Yards,2019-07-13,23:05:00
Oriole Park at Camden Yards,2019-07-14,17:05:00
Oriole Park at Camden Yards,2019-07-16,23:05:00
Oriole Park at Camden Yards,2019-07-17,23:05:00
Oriole Park at Camden Yards,2019-07-19,23:05:00
Oriole Park at Camden Yards,2019-07-20,23:05:00
Oriole Park at Camden Yards,2019-07-21,17:05:00
Oriole Park at Camden Yards,2019-08-01,23:05:00
Oriole Park at Camden Yards,2019-08-02,23:05:00
Oriole Park at Camden Yards,2019-08-03,23:05:00
Oriole Park at Camden Yards,2019-08-04,17:05:00
Oriole Park at Camden Yards,2019-08-05,23:05:00
Oriole Park at Camden Yards,2019-08-06,23:05:00
Oriole Park at Camden Yards,2019-08-07,23:05:00
Oriole Park at Camden Yards,2019-08-09,23:05:00
Oriole Park at Camden Yards,2019-08-10,23:05:00
Oriole Park at Camden Yards,2019-08-11,17:05:00
Oriole Park at Camden Yards,2019-08-19,23:05:00
Oriole Park at Camden Yards,2019-08-20,23:05:00
Oriole Park at Camden Yards,2019-08-21,23:05:00
Oriole Park at Camden Yards,2019-08-22,23:05:00
Oriole Park at Camden Yards,2019-08-23,23:05:00
Oriole Park at Camden Yards,2019-08-24,23:05:00
Oriole Park at Camden Yards,2019-08-25,17:05:00
Oriole Park at Camden Yards,2019-09-05,23:05:00
Oriole Park at Camden Yards,2019-09-06,23:05:00
Oriole Park at Camden Yards,2019-09-07,23:05:00
Oriole Park at Camden Yards,2019-09-08,17:05:00
Oriole Park at Camden Yards,2019-09-10,23:05:00
Oriole Park at Camden Yards,2019-09-11,23:05:00
Oriole Park at Camden Yards,2019-09-12,23:15:00
Oriole Park at Camden Yards,2019-09-17,23:05:00
Oriole Park at Camden Yards,2019-09-18,23:05:00
Oriole Park at Camden Yards,2019-09-19,23:05:00
Oriole Park at Camden Yards,2019-09-20,23:05:00
Oriole Park at Camden Yards,2019-09-21,23:05:00
Oriole Park at Camden Yards,2019-09-22,17:05:00
Oriole Park at Camden Yards,2020-07-29,23:35:00
Oriole Park at Camden Yards,2020-07-29,23:35:00
Oriole Park at Camden Yards,2020-07-30,23:05:00
Oriole Park at Camden Yards,2020-07-30,23:35:00
Oriole Park at Camden Yards,2020-07-31,23:35:00
Oriole Park at Camden Yards,2020-08-01,23:35:00
Oriole Park at Camden Yards,2020-08-02,17:05:00
Oriole Park at Camden Yards,2020-08-04,23:35:00
Oriole Park at Camden Yards,2020-08-05,21:05:00
Oriole Park at Camden Yards,2020-08-05,21:10:00
Oriole Park at Camden Yards,2020-08-05,23:35:00
Oriole Park at Camden Yards,2020-08-06,23:35:00
Oriole Park at Camden Yards,2020-08-14,21:05:00
Oriole Park at Camden Yards,2020-08-14,22:59:00
Oriole Park at Camden Yards,2020-08-15,23:35:00
Oriole Park at Camden Yards,2020-08-16,17:05:00
Oriole Park at Camden Yards,2020-08-17,23:35:00
Oriole Park at Camden Yards,2020-08-18,23:35:00
Oriole Park at Camden Yards,2020-08-19,17:05:00
Oriole Park at Camden Yards,2020-08-20,23:35:00
Oriole Park at Camden Yards,2020-08-21,23:35:00
Oriole Park at Camden Yards,2020-08-22,23:35:00
Oriole Park at Camden Yards,2020-08-23,17:05:00
Oriole Park at Camden Yards,2020-09-01,23:35:00
Oriole Park at Camden Yards,2020-09-02,20:05:00
Oriole Park at Camden Yards,2020-09-04,21:05:00
Oriole Park at Camden Yards,2020-09-04,21:10:00
Oriole Park at Camden Yards,2020-09-05,23:35:00
Oriole Park at Camden Yards,2020-09-06,17:05:00
Oriole Park at Camden Yards,2020-09-14,23:35:00
Oriole Park at Camden Yards,2020-09-15,23:35:00
Oriole Park at Camden Yards,2020-09-16,23:35:00
Oriole Park at Camden Yards,2020-09-17,20:35:00
Oriole Park at Camden Yards,2020-09-17,20:40:00
Oriole Park at Camden Yards,2020-09-18,23:35:00
Oriole Park at Camden Yards,2020-09-19,23:35:00
Oriole Park at Camden Yards,2020-09-20,17:05:00
Oriole Park at Camden Yards,2021-04-08,19:05:00
Oriole Park at Camden Yards,2021-04-10,23:05:00
Oriole Park at Camden Yards,2021-04-11,17:05:00
Oriole Park at Camden Yards,2021-04-12,23:05:00
Oriole Park at Camden Yards,2021-04-13,20:05:00
Oriole Park at Camden Yards,2021-04-13,20:10:00
Oriole Park at Camden Yards,2021-04-14,23:05:00
Oriole Park at Camden Yards,2021-04-15,16:35:00
Oriole Park at Camden Yards,2021-04-15,16:40:00
Oriole Park at Camden Yards,2021-04-23,23:05:00
Oriole Park at Camden Yards,2021-04-24,23:05:00
Oriole Park at Camden Yards,2021-04-25,17:05:00
Oriole Park at Camden Yards,2021-04-26,23:05:00
Oriole Park at Camden Yards,2021-04-27,23:05:00
Oriole Park at Camden Yards,2021-04-28,23:05:00
Oriole Park at Camden Yards,2021-04-29,17:05:00
Oriole Park at Camden Yards,2021-05-07,23:05:00
Oriole Park at Camden Yards,2021-05-08,23:05:00
Oriole Park at Camden Yards,2021-05-09,17:05:00
Oriole Park at Camden Yards,2021-05-10,23:05:00
Oriole Park at Camden Yards,2021-05-14,23:05:00
Oriole Park at Camden Yards,2021-05-15,23:05:00
Oriole Park at Camden Yards,2021-05-16,17:05:00
Oriole Park at Camden Yards,2021-05-18,23:05:00
Oriole Park at Camden Yards,2021-05-19,23:05:00
Oriole Park at Camden Yards,2021-05-20,16:35:00
Oriole Park at Camden Yards,2021-05-31,17:05:00
Oriole Park at Camden Yards,2021-06-01,23:05:00
Oriole Park at Camden Yards,2021-06-02,23:05:00
Oriole Park at Camden Yards,2021-06-04,23:05:00
Oriole Park at Camden Yards,2021-06-05,20:05:00
Oriole Park at Camden Yards,2021-06-06,17:05:00
Oriole Park at Camden Yards,2021-06-08,23:05:00
Oriole Park at Camden Yards,2021-06-09,23:05:00
Oriole Park at Camden Yards,2021-06-18,23:05:00
Oriole Park at Camden Yards,2021-06-19,20:05:00
Oriole Park at Camden Yards,2021-06-20,17:05:00
Oriole Park at Camden Yards,2021-06-21,23:05:00
Oriole Park at Camden Yards,2021-06-22,23:05:00
Oriole Park at Camden Yards,2021-06-23,23:05:00
Oriole Park at Camden Yards,2021-07-06,23:05:00
